Name,1-bromo-4-(trifluoromethyl)benzene,1-bromo-4-ethylbenzene,1-bromo-4-methoxybenzene,1-chloro-4-(trifluoromethyl)benzene,1-chloro-4-ethylbenzene,1-chloro-4-methoxybenzene,1-ethyl-4-iodobenzene,1-iodo-4-(trifluoromethyl)benzene,1-iodo-4-methoxybenzene,2-bromopyridine,2-chloropyridine,2-iodopyridine,"3,5-dimethylisoxazole",3-bromopyridine,3-chloropyridine,3-iodopyridine,3-methyl-5-phenylisoxazole,3-methylisoxazole,3-phenylisoxazole,4-phenylisoxazole,"5-(2,6-difluorophenyl)isoxazole",5-methyl-3-(1H-pyrrol-1-yl)isoxazole,5-methylisoxazole,"5-phenyl-1,2,4-oxadiazole",5-phenylisoxazole,AdBrettPhos,benzo[c]isoxazole,benzo[d]isoxazole,BTMG,ethyl-3-methoxyisoxazole-5-carboxylate,ethyl-3-methylisoxazole-5-carboxylate,ethyl-5-methylisoxazole-3-carboxylate,ethyl-5-methylisoxazole-4-carboxylate,ethyl-isoxazole-3-carboxylate,ethyl-isoxazole-4-carboxylate,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate,methyl-isoxazole-5-carboxylate,MTBD,"N,N-dibenzylisoxazol-3-amine","N,N-dibenzylisoxazol-5-amine",P2Et,t-BuBrettPhos,t-BuXPhos,XPhos
ethyl-isoxazole-4-carboxylate,0.9512195121951219,0.8378378378378378,0.8974358974358975,0.9512195121951219,0.8378378378378378,0.8974358974358975,0.8378378378378378,0.9512195121951219,0.8974358974358975,0.925,0.925,0.925,0.8378378378378378,0.9,0.9,0.9,0.8636363636363636,0.8055555555555556,0.8809523809523809,0.7297297297297297,0.8863636363636364,0.8372093023255813,0.8055555555555556,0.8837209302325582,0.8809523809523809,0.9384615384615385,0.85,0.85,0.95,0.6097560975609756,0.5789473684210527,0.5675675675675675,0.5,0.5405405405405406,0.0,0.7959183673469388,0.8,0.725,0.9347826086956522,0.8723404255319149,0.8723404255319149,0.9069767441860466,0.9310344827586207,0.9464285714285714,0.9508196721311475
methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.9333333333333333,0.8837209302325582,0.8571428571428572,0.9333333333333333,0.8837209302325582,0.8571428571428572,0.8837209302325582,0.9333333333333333,0.8571428571428572,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8,0.8863636363636364,0.8863636363636364,0.8863636363636364,0.7209302325581395,0.8,0.8181818181818181,0.8695652173913043,0.8260869565217391,0.8043478260869565,0.8292682926829268,0.8478260869565217,0.8181818181818181,0.8787878787878788,0.8409090909090909,0.8409090909090909,0.9555555555555556,0.7083333333333333,0.7173913043478262,0.6511627906976745,0.7708333333333334,0.6888888888888889,0.7959183673469388,0.0,0.41463414634146345,0.6341463414634146,0.9411764705882353,0.8163265306122449,0.84,0.9803921568627451,0.864406779661017,0.8771929824561404,0.8870967741935484
methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate,0.9111111111111111,0.8863636363636364,0.8604651162790697,0.9111111111111111,0.8863636363636364,0.8604651162790697,0.8863636363636364,0.9111111111111111,0.8604651162790697,0.8863636363636364,0.8863636363636364,0.8863636363636364,0.8048780487804879,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7272727272727273,0.8333333333333334,0.8478260869565217,0.8723404255319149,0.8297872340425532,0.8085106382978724,0.8333333333333334,0.851063829787234,0.8222222222222222,0.8805970149253731,0.8444444444444444,0.8444444444444444,0.9333333333333333,0.7142857142857143,0.7234042553191489,0.6590909090909092,0.7755102040816326,0.7234042553191489,0.8,0.41463414634146345,0.0,0.6428571428571428,0.9423076923076923,0.8653846153846154,0.8653846153846154,0.9807692307692307,0.8666666666666667,0.8793103448275862,0.8888888888888888
methyl-isoxazole-5-carboxylate,0.8888888888888888,0.8235294117647058,0.8235294117647058,0.8888888888888888,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8888888888888888,0.8235294117647058,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8235294117647058,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.825,0.8235294117647058,0.8717948717948718,0.8421052631578947,0.7222222222222222,0.8536585365853658,0.6206896551724138,0.8157894736842105,0.7058823529411764,0.9,0.868421052631579,0.8055555555555556,0.9459459459459459,0.6829268292682926,0.6923076923076923,0.717948717948718,0.6923076923076923,0.725,0.725,0.6341463414634146,0.6428571428571428,0.0,0.9302325581395349,0.8636363636363636,0.717948717948718,0.9767441860465116,0.8867924528301887,0.9230769230769231,0.9298245614035088
MTBD,0.972972972972973,0.9444444444444444,0.9444444444444444,0.972972972972973,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.972972972972973,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9142857142857143,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9285714285714286,0.9142857142857143,0.95,0.95,0.9523809523809523,0.9024390243902439,0.9142857142857143,0.9512195121951219,0.95,0.9508196721311475,0.9487179487179487,0.9487179487179487,0.9428571428571428,0.9387755102040817,0.9347826086956522,0.9333333333333333,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9411764705882353,0.9423076923076923,0.9302325581395349,0.0,0.9333333333333333,0.9333333333333333,0.95,0.9636363636363636,0.9615384615384616,0.9272727272727272
"N,N-dibenzylisoxazol-3-amine",0.9230769230769231,0.8648648648648649,0.9230769230769231,0.9230769230769231,0.8648648648648649,0.9230769230769231,0.8648648648648649,0.9230769230769231,0.9230769230769231,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8648648648648649,0.868421052631579,0.868421052631579,0.868421052631579,0.775,0.6875,0.6060606060606061,0.7567567567567568,0.8571428571428572,0.8604651162790697,0.8648648648648649,0.7948717948717949,0.7894736842105263,0.9538461538461538,0.75,0.8157894736842105,0.975,0.8571428571428572,0.8478260869565217,0.8695652173913043,0.8958333333333334,0.7380952380952381,0.8723404255319149,0.8163265306122449,0.8653846153846154,0.8636363636363636,0.9333333333333333,0.0,0.5555555555555556,0.9545454545454546,0.9482758620689655,0.9056603773584906,0.9137931034482758
"N,N-dibenzylisoxazol-5-amine",0.8947368421052632,0.8648648648648649,0.9230769230769231,0.8947368421052632,0.8648648648648649,0.9230769230769231,0.8648648648648649,0.8947368421052632,0.9230769230769231,0.8,0.8,0.8,0.8648648648648649,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.775,0.8648648648648649,0.7894736842105263,0.7567567567567568,0.7027027027027026,0.8604651162790697,0.6875,0.7297297297297297,0.6060606060606061,0.9538461538461538,0.8157894736842105,0.75,0.975,0.8571428571428572,0.8478260869565217,0.8695652173913043,0.8478260869565217,0.8723404255319149,0.8723404255319149,0.84,0.8653846153846154,0.717948717948718,0.9333333333333333,0.5555555555555556,0.0,0.9545454545454546,0.9482758620689655,0.9056603773584906,0.9137931034482758
P2Et,1.0,0.9090909090909091,0.9714285714285714,1.0,0.9090909090909091,0.9714285714285714,0.9090909090909091,1.0,0.9714285714285714,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.9761904761904762,0.9714285714285714,0.9743589743589743,0.9743589743589743,1.0,0.9761904761904762,0.9714285714285714,1.0,1.0,0.9836065573770492,0.9736842105263158,1.0,0.8709677419354839,0.9361702127659575,0.9318181818181819,0.9302325581395349,0.9069767441860466,0.9318181818181819,0.9069767441860466,0.9803921568627451,0.9807692307692307,0.9767441860465116,0.95,0.9545454545454546,0.9545454545454546,0.0,0.9814814814814815,0.9803921568627451,0.9821428571428571
t-BuBrettPhos,0.9148936170212766,0.9148936170212766,0.8409090909090909,0.9148936170212766,0.9148936170212766,0.8409090909090909,0.9148936170212766,0.9148936170212766,0.8409090909090909,0.9375,0.9148936170212766,0.9375,0.9148936170212766,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.8846153846153846,0.9148936170212766,0.9215686274509804,0.9423076923076923,0.8823529411764706,0.9259259259259259,0.9148936170212766,0.9433962264150944,0.9215686274509804,0.4285714285714286,0.9411764705882353,0.9411764705882353,0.9361702127659575,0.8793103448275862,0.9122807017543859,0.9107142857142857,0.9310344827586207,0.9122807017543859,0.9310344827586207,0.864406779661017,0.8666666666666667,0.8867924528301887,0.9636363636363636,0.9482758620689655,0.9482758620689655,0.9814814814814815,0.0,0.5111111111111111,0.6909090909090909
t-BuXPhos,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.9090909090909091,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.8297872340425532,0.9090909090909091,0.8695652173913043,0.8936170212765957,0.851063829787234,0.9,0.9090909090909091,0.8958333333333334,0.8695652173913043,0.7017543859649122,0.8913043478260869,0.8913043478260869,0.9318181818181819,0.9310344827586207,0.9272727272727272,0.9259259259259259,0.9464285714285714,0.9272727272727272,0.9464285714285714,0.8771929824561404,0.8793103448275862,0.9230769230769231,0.9615384615384616,0.9056603773584906,0.9056603773584906,0.9803921568627451,0.5111111111111111,0.0,0.43181818181818177
XPhos,0.94,0.9183673469387755,0.9183673469387755,0.94,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.94,0.9183673469387755,0.8958333333333334,0.8958333333333334,0.8723404255319149,0.9183673469387755,0.92,0.92,0.92,0.8461538461538461,0.9183673469387755,0.9038461538461539,0.9038461538461539,0.8653846153846154,0.9090909090909091,0.9183673469387755,0.9056603773584906,0.8823529411764706,0.6833333333333333,0.9019607843137255,0.9019607843137255,0.9803921568627451,0.9365079365079365,0.9333333333333333,0.9322033898305084,0.9508196721311475,0.9333333333333333,0.9508196721311475,0.8870967741935484,0.8888888888888888,0.9298245614035088,0.9272727272727272,0.9137931034482758,0.9137931034482758,0.9821428571428571,0.6909090909090909,0.43181818181818177,0.0
